,period,stateid,stateDescription,sectorid,sectorName,customers,price,revenue,sales,customers-units,price-units,revenue-units,sales-units
1475,2019-11-01,IL,Illinois,IND,industrial,5750.0,6.34,222.7387,3512.5419,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1476,2019-11-01,IL,Illinois,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1477,2019-11-01,IL,Illinois,RES,residential,5322138.0,13.51,463.10097,3427.8125,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1478,2020-10-01,AR,Arkansas,TRA,transportation,2.0,12.94,0.00127,0.00985,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1479,2020-10-01,CA,California,ALL,all sectors,15711059.0,18.82,4440.30662,23587.97568,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1480,2020-10-01,CA,California,COM,commercial,1723272.0,18.42,1856.38189,10075.93605,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1481,2020-10-01,CA,California,IND,industrial,147735.0,15.64,669.49366,4280.45481,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1482,2020-10-01,CA,California,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1483,2020-10-01,CA,California,RES,residential,13840040.0,20.78,1908.98984,9184.57103,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1484,2020-10-01,CA,California,TRA,transportation,12.0,11.57,5.44123,47.01379,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1485,2020-10-01,CO,Colorado,ALL,all sectors,2811510.0,10.25,463.93968,4526.36734,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1486,2020-10-01,CO,Colorado,COM,commercial,386339.0,10.41,172.71875,1658.43392,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1487,2020-10-01,CO,Colorado,IND,industrial,15131.0,7.53,99.51649,1321.67029,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1488,2020-10-01,CO,Colorado,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1489,2020-10-01,CO,Colorado,RES,residential,2410039.0,12.41,191.03964,1538.84018,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1490,2020-10-01,CO,Colorado,TRA,transportation,1.0,8.96,0.6648,7.42296,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1491,2020-10-01,CT,Connecticut,ALL,all sectors,1678389.0,18.57,371.34528,2000.05523,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1492,2020-10-01,CT,Connecticut,COM,commercial,155193.0,16.38,147.35532,899.67613,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1493,2020-10-01,CT,Connecticut,IND,industrial,4173.0,12.29,31.29279,254.57895,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1494,2020-10-01,CT,Connecticut,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1495,2020-10-01,CT,Connecticut,RES,residential,1519020.0,22.93,191.51556,835.16208,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1496,2020-10-01,CT,Connecticut,TRA,transportation,3.0,11.11,1.18162,10.63807,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1497,2020-10-01,DE,Delaware,ALL,all sectors,506791.0,10.57,87.3433,826.42021,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1498,2020-10-01,DE,Delaware,COM,commercial,57138.0,9.31,31.09244,334.09313,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1499,2020-10-01,DE,Delaware,IND,industrial,864.0,6.78,11.61617,171.4006,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1500,2020-10-01,DE,Delaware,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1501,2020-10-01,DC,District of Columbia,ALL,all sectors,320316.0,12.21,89.86935,735.84635,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1502,2020-10-01,DC,District of Columbia,COM,commercial,26700.0,12.02,63.93061,532.04587,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1503,2020-10-01,DC,District of Columbia,IND,industrial,1.0,7.95,0.60075,7.56058,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1504,2020-10-01,DC,District of Columbia,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1505,2020-10-01,DC,District of Columbia,RES,residential,293612.0,13.61,22.6706,166.58007,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1506,2020-10-01,DC,District of Columbia,TRA,transportation,3.0,8.99,2.66739,29.65983,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1507,2020-11-01,AK,Alaska,IND,industrial,1117.0,15.24,16.66235,109.34253,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1508,2020-11-01,AK,Alaska,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1509,2020-11-01,AK,Alaska,RES,residential,316940.0,22.26,43.45398,195.19269,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1510,2020-11-01,AK,Alaska,TRA,transportation,0.0,0.0,0.0,0.0,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1511,2020-11-01,AZ,Arizona,ALL,all sectors,3258604.0,9.44,515.33722,5460.70035,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1512,2020-11-01,AZ,Arizona,COM,commercial,332815.0,9.24,198.37663,2147.34659,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1513,2020-11-01,AZ,Arizona,IND,industrial,7536.0,5.71,64.16736,1124.15642,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1514,2020-11-01,AZ,Arizona,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1515,2020-11-01,AZ,Arizona,RES,residential,2918251.0,11.55,252.72558,2188.33861,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1516,2020-11-01,AZ,Arizona,TRA,transportation,2.0,7.88,0.06765,0.85874,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1517,2020-11-01,AR,Arkansas,ALL,all sectors,1658987.0,8.13,274.66874,3379.52624,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1518,2020-11-01,AR,Arkansas,COM,commercial,198617.0,8.66,72.70778,839.49953,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1519,2020-11-01,AR,Arkansas,IND,industrial,35661.0,5.78,80.45811,1392.75011,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1520,2020-11-01,AR,Arkansas,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1521,2020-11-01,AR,Arkansas,RES,residential,1424707.0,10.59,121.50161,1147.26543,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1522,2020-11-01,AR,Arkansas,TRA,transportation,2.0,11.15,0.00125,0.01116,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1523,2020-12-01,AL,Alabama,ALL,all sectors,2675217.0,9.11,665.71538,7310.50707,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1524,2020-06-01,KY,Kentucky,IND,industrial,5978.0,5.28,120.25839,2279.67904,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1525,2020-06-01,KY,Kentucky,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1526,2020-06-01,KY,Kentucky,RES,residential,2007904.0,10.83,243.87147,2250.90461,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1527,2020-06-01,KY,Kentucky,TRA,transportation,0.0,0.0,0.0,0.0,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1528,2020-06-01,LA,Louisiana,ALL,all sectors,2436266.0,7.51,596.54055,7947.183,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1529,2020-06-01,LA,Louisiana,COM,commercial,298046.0,8.51,170.35829,2002.06929,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1530,2020-06-01,LA,Louisiana,IND,industrial,19464.0,4.8,146.61983,3056.92091,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1531,2020-06-01,LA,Louisiana,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1532,2020-06-01,LA,Louisiana,RES,residential,2118755.0,9.68,279.48314,2887.18966,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1533,2020-06-01,LA,Louisiana,TRA,transportation,1.0,7.9,0.07929,1.00315,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1534,2020-06-01,ME,Maine,ALL,all sectors,833321.0,13.73,119.76569,872.05932,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1535,2020-06-01,ME,Maine,COM,commercial,99741.0,13.01,37.90781,291.39707,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1536,2020-06-01,ME,Maine,IND,industrial,2771.0,9.04,18.79905,208.01123,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1537,2020-06-01,ME,Maine,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1538,2020-06-01,ME,Maine,RES,residential,730809.0,16.92,63.05883,372.65102,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1539,2020-06-01,ME,Maine,TRA,transportation,0.0,0.0,0.0,0.0,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1540,2020-06-01,MD,Maryland,ALL,all sectors,2641891.0,10.99,541.69189,4929.33868,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1541,2020-06-01,MD,Maryland,COM,commercial,256419.0,9.55,214.17756,2242.77006,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1542,2020-06-01,MD,Maryland,IND,industrial,8958.0,7.64,22.56887,295.31962,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1543,2020-06-01,MD,Maryland,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1544,2020-06-01,MD,Maryland,RES,residential,2376509.0,12.83,302.21569,2356.24153,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1545,2020-06-01,MD,Maryland,TRA,transportation,5.0,7.8,2.72978,35.00747,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1546,2020-06-01,MA,Massachusetts,ALL,all sectors,3238224.0,17.45,689.27316,3949.49283,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1547,2020-06-01,MA,Massachusetts,COM,commercial,410077.0,15.21,268.48645,1765.02445,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1548,2020-06-01,MA,Massachusetts,IND,industrial,10894.0,14.57,73.92005,507.44148,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1549,2020-06-01,MA,Massachusetts,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1550,2020-06-01,MA,Massachusetts,RES,residential,2817251.0,20.91,345.56204,1652.23958,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1551,2020-06-01,MA,Massachusetts,TRA,transportation,2.0,5.26,1.30463,24.78733,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1552,2020-06-01,MI,Michigan,ALL,all sectors,4974058.0,13.0,1085.04001,8347.6845,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1553,2020-06-01,MI,Michigan,COM,commercial,545718.0,12.26,372.03189,3034.01778,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1554,2020-06-01,MI,Michigan,IND,industrial,5674.0,7.9,153.9466,1948.75082,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1555,2020-06-01,MI,Michigan,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1556,2020-06-01,MI,Michigan,RES,residential,4422664.0,16.61,559.03016,3364.65895,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1557,2020-06-01,MI,Michigan,TRA,transportation,2.0,12.21,0.03137,0.25694,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1558,2020-06-01,MN,Minnesota,ALL,all sectors,2776658.0,11.73,614.65391,5241.44688,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1559,2020-06-01,MN,Minnesota,COM,commercial,302930.0,11.71,211.53052,1807.04407,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1560,2020-06-01,MN,Minnesota,IND,industrial,9279.0,8.72,126.75028,1454.28174,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1561,2020-06-01,MN,Minnesota,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1562,2020-06-01,MN,Minnesota,RES,residential,2464448.0,13.96,276.27827,1979.05278,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1563,2020-06-01,MN,Minnesota,TRA,transportation,1.0,8.88,0.09484,1.0683,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1564,2020-06-01,MS,Mississippi,ALL,all sectors,1560731.0,9.11,367.09065,4028.45437,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1565,2020-06-01,MS,Mississippi,COM,commercial,238181.0,10.17,118.2373,1162.54011,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1566,2020-06-01,MS,Mississippi,IND,industrial,11118.0,5.45,66.79394,1225.48973,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1567,2020-06-01,MS,Mississippi,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1568,2020-06-01,MS,Mississippi,RES,residential,1311432.0,11.1,182.05941,1640.42453,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1569,2020-06-01,MS,Mississippi,TRA,transportation,0.0,0.0,0.0,0.0,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1570,2020-06-01,MO,Missouri,ALL,all sectors,3224287.0,11.26,769.7118,6834.83571,number of customers,cents per kilowatthour,million dollars,million kilowatthours
1571,2020-06-01,MO,Missouri,COM,commercial,387059.0,10.54,257.32528,2442.50062,number of customers,cents per kilowatthour,million dollars,million kilowatthours
